,A7,B8,C1,C9,D10,E2,E11,F3,G4,H5,Mean
0,0.054511802423882885,0.05981917773423459,0.05816763268071537,0.05772664420918474,0.051759300673466235,0.048959474073003106,0.05623412599147627,0.04884590931898543,0.055387107448147455,0.05126843633324348,0.05447838370459147
1,1.9570721079992273,2.5821050508603087,2.2639568991550303,2.305754592578042,2.1852441346367795,2.344657908060277,2.6171806145324736,1.8620102855192266,2.6512048165086664,1.996356507304719,2.298522056253697
